2832,0,0,1,7,1,0,1,0,2,0,0,0,1,6
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,1
299,1
300,1
301,9
302,9
303,9
304,9
305,9
306,9
307,9
308,9
309,9
310,9
311,8
312,8
313,88
314,88
315,88
316,88
317,88
318,88
319,88
320,90
321,90
322,90
323,90
324,90
325,82
326,82
327,82
328,82
329,82
330,82
331,82
332,82
333,86
334,86
335,84
336,84
337,84
338,596
339,596
340,596
341,596
342,596
343,592
344,592
345,592
346,592
347,592
348,592
349,596
350,596
351,596
352,596
353,596
354,596
355,596
356,596
357,596
358,592
359,592
360,592
361,592
362,592
363,596
364,596
365,596
366,596
367,596
368,596
369,592
370,592
371,592
372,592
373,596
374,596
375,596
376,596
377,596
378,596
379,596
380,596
381,596
382,596
383,596
384,596
385,596
386,596
387,596
388,596
389,592
390,592
391,592
392,592
393,592
394,592
395,596
396,596
397,596
398,596
399,596
400,592
401,592
402,592
403,592
404,596
405,596
406,596
407,596
408,596
409,596
410,596
411,596
412,596
413,596
414,596
415,596
416,596
417,596
418,596
419,596
420,592
421,592
422,592
423,592
424,592
425,596
426,596
427,596
428,596
429,596
430,592
431,592
432,592
433,592
434,592
435,592
436,596
437,596
438,596
439,596
440,596
441,592
442,592
443,592
444,592
445,592
446,596
447,596
448,596
449,596
450,596
451,592
452,592
453,592
454,592
455,592
456,596
457,596
458,596
459,596
460,596
461,596
462,592
463,592
464,592
465,592
466,597
467,597
468,597
469,597
470,597
471,597
472,597
473,85
474,85
475,85
476,85
477,85
478,81
479,81
480,81
481,81
482,81
483,81
484,81
485,81
486,81
487,81
488,81
489,81
490,85
491,85
492,85
493,85
494,85
495,85
496,85
497,81
498,81
499,81
500,81
501,81
502,81
503,81
504,81
505,81
506,81
507,81
508,81
509,81
510,81
511,89
512,89
513,89
514,89
515,89
516,88
517,88
518,88
519,88
520,88
521,88
522,88
523,88
524,88
525,88
